arxiv_id,start_time,end_time,duration_sec,size_before_mb,size_after_mb,output_size_mb,max_ram_mb,avg_ram_mb,status
2412.15488,2025-11-14T15:21:27.419060,2025-11-14T15:21:39.886024,12.467,1.051,0.066,0.066,160.102,160.101,success
2412.15484,2025-11-14T15:21:17.877691,2025-11-14T15:21:41.498005,23.62,8.006,0.782,0.782,160.102,160.102,success
2412.15490,2025-11-14T15:21:32.346068,2025-11-14T15:21:42.801667,10.456,0.078,0.078,0.078,160.102,160.101,success
2412.15491,2025-11-14T15:21:34.183401,2025-11-14T15:21:43.723647,9.54,13.791,0.14,0.14,160.102,160.102,success
2412.15492,2025-11-14T15:21:38.886969,2025-11-14T15:21:48.214499,9.328,3.914,0.09,0.09,160.102,160.102,success
2412.15493,2025-11-14T15:21:39.893304,2025-11-14T15:21:49.818583,9.925,2.748,0.046,0.046,160.102,160.102,success
2412.15494,2025-11-14T15:21:41.504544,2025-11-14T15:21:51.436074,9.932,0.997,0.075,0.075,160.102,160.102,success
2412.15495,2025-11-14T15:21:42.809633,2025-11-14T15:21:54.453852,11.644,0.999,0.286,0.286,160.102,160.102,success
2412.15496,2025-11-14T15:21:43.730637,2025-11-14T15:21:58.006101,14.275,5.918,0.503,0.503,160.102,160.102,success
2412.15498,2025-11-14T15:21:49.827090,2025-11-14T15:21:59.374700,9.548,0.574,0.19,0.19,160.102,160.102,success
2412.15500,2025-11-14T15:21:54.460411,2025-11-14T15:22:03.003013,8.543,1.371,0.305,0.305,160.102,160.102,success
2412.15497,2025-11-14T15:21:48.219423,2025-11-14T15:22:03.099354,14.88,0.185,0.106,0.106,160.102,160.101,success
2412.15501,2025-11-14T15:21:58.011824,2025-11-14T15:22:06.361372,8.35,0.886,0.109,0.109,160.105,160.103,success
2412.15502,2025-11-14T15:21:59.381233,2025-11-14T15:22:12.131577,12.75,2.266,1.209,1.209,160.219,160.142,success
2412.15499,2025-11-14T15:21:51.445218,2025-11-14T15:22:12.726088,21.281,50.827,0.487,0.487,160.34,160.131,success
2412.15503,2025-11-14T15:22:03.019641,2025-11-14T15:22:13.993940,10.974,30.102,0.122,0.122,160.344,160.187,success
2412.15505,2025-11-14T15:22:06.366674,2025-11-14T15:22:14.901789,8.535,0.409,0.388,0.388,160.344,160.235,success
2412.15506,2025-11-14T15:22:12.138159,2025-11-14T15:22:19.118673,6.981,4.326,0.054,0.054,160.344,160.338,success
2412.15507,2025-11-14T15:22:12.732631,2025-11-14T15:22:20.183042,7.45,2.302,0.042,0.042,160.344,160.343,success
2412.15508,2025-11-14T15:22:13.999732,2025-11-14T15:22:23.156786,9.157,7.096,0.039,0.039,160.344,160.344,success
2412.15504,2025-11-14T15:22:03.108223,2025-11-14T15:22:25.064620,21.956,47.851,0.212,0.212,160.344,160.265,success
2412.15510,2025-11-14T15:22:19.125770,2025-11-14T15:22:27.792177,8.666,0.0,0.0,0.0,160.344,160.344,no_tex
2412.15509,2025-11-14T15:22:14.916173,2025-11-14T15:22:28.485302,13.569,4.379,0.233,0.233,160.344,160.344,success
2412.15511,2025-11-14T15:22:20.189090,2025-11-14T15:22:29.107802,8.919,1.82,0.084,0.084,160.344,160.344,success
2412.15512,2025-11-14T15:22:23.164411,2025-11-14T15:22:34.916143,11.752,7.841,0.103,0.103,160.344,160.344,success
2412.15513,2025-11-14T15:22:25.070563,2025-11-14T15:22:36.221389,11.151,10.702,0.058,0.058,160.344,160.344,success
2412.15514,2025-11-14T15:22:27.800645,2025-11-14T15:22:37.829459,10.029,5.341,0.032,0.032,160.344,160.344,success
2412.15515,2025-11-14T15:22:28.490750,2025-11-14T15:22:38.230917,9.74,0.0,0.0,0.0,160.344,160.344,no_tex
2412.15516,2025-11-14T15:22:29.112773,2025-11-14T15:22:39.739392,10.627,5.224,0.234,0.234,160.348,160.344,success
2412.15517,2025-11-14T15:22:34.923504,2025-11-14T15:22:44.851117,9.928,9.219,0.083,0.083,160.465,160.345,success
2412.15518,2025-11-14T15:22:36.235232,2025-11-14T15:22:45.891597,9.656,1.707,0.226,0.226,160.465,160.357,success
2412.15520,2025-11-14T15:22:38.264530,2025-11-14T15:22:46.416134,8.152,0.117,0.114,0.114,160.465,160.367,success
2412.15519,2025-11-14T15:22:37.835957,2025-11-14T15:22:47.389390,9.553,0.0,0.0,0.0,160.465,160.375,no_tex
2412.15521,2025-11-14T15:22:49.398811,2025-11-14T15:22:57.436249,8.037,2.676,1.304,1.304,160.48,160.469,success
2412.15522,2025-11-14T15:22:49.399382,2025-11-14T15:22:57.638371,8.239,0.049,0.049,0.049,160.48,160.47,success
2412.15525,2025-11-14T15:22:49.401641,2025-11-14T15:22:59.239130,9.837,0.0,0.0,0.0,160.48,160.472,no_tex
2412.15523,2025-11-14T15:22:49.399772,2025-11-14T15:23:01.148479,11.749,3.622,0.174,0.174,160.48,160.473,success
2412.15524,2025-11-14T15:22:49.400351,2025-11-14T15:23:01.750283,12.35,4.808,0.43,0.43,160.48,160.473,success
2412.15526,2025-11-14T15:22:57.441216,2025-11-14T15:23:07.802891,10.362,6.522,0.109,0.109,160.48,160.48,success
2412.15528,2025-11-14T15:22:59.244841,2025-11-14T15:23:08.604656,9.36,0.184,0.184,0.184,160.48,160.48,success
2412.15530,2025-11-14T15:23:01.755634,2025-11-14T15:23:11.231087,9.475,1.066,0.345,0.345,160.48,160.48,success
2412.15527,2025-11-14T15:22:57.643572,2025-11-14T15:23:15.042868,17.399,44.948,0.167,0.167,160.48,160.48,success
2412.15531,2025-11-14T15:23:07.814012,2025-11-14T15:23:16.147942,8.334,0.148,0.148,0.148,160.48,160.48,success
2412.15529,2025-11-14T15:23:01.154556,2025-11-14T15:23:16.852140,15.698,29.783,0.479,0.479,160.48,160.48,success
2412.15533,2025-11-14T15:23:11.237292,2025-11-14T15:23:19.882221,8.645,16.214,0.336,0.336,160.48,160.48,success
2412.15535,2025-11-14T15:23:16.156672,2025-11-14T15:23:23.094744,6.938,0.06,0.032,0.032,160.48,160.48,success
2412.15536,2025-11-14T15:23:16.858232,2025-11-14T15:23:24.297901,7.44,1.467,0.099,0.099,160.48,160.48,success
2412.15534,2025-11-14T15:23:15.049040,2025-11-14T15:23:25.005540,9.957,3.619,0.246,0.246,160.48,160.48,success
2412.15532,2025-11-14T15:23:08.609997,2025-11-14T15:23:27.517508,18.908,9.989,0.071,0.071,160.48,160.48,success
2412.15537,2025-11-14T15:23:19.888041,2025-11-14T15:23:28.819701,8.932,1.747,0.074,0.074,160.48,160.48,success
2412.15538,2025-11-14T15:23:23.116143,2025-11-14T15:23:35.552575,12.436,12.641,0.675,0.675,160.48,160.48,success
2412.15541,2025-11-14T15:23:27.526236,2025-11-14T15:23:37.257881,9.732,7.569,0.075,0.075,160.48,160.48,success
2412.15540,2025-11-14T15:23:25.041360,2025-11-14T15:23:37.913236,12.872,3.005,0.184,0.184,160.48,160.48,success
2412.15542,2025-11-14T15:23:28.826490,2025-11-14T15:23:39.580525,10.754,25.36,0.042,0.042,160.48,160.48,success
2412.15539,2025-11-14T15:23:24.305086,2025-11-14T15:23:39.680884,15.376,26.099,0.149,0.149,160.48,160.48,success
2412.15543,2025-11-14T15:23:35.560048,2025-11-14T15:23:42.636457,7.076,0.089,0.089,0.089,160.48,160.48,success
2412.15544,2025-11-14T15:23:37.262408,2025-11-14T15:23:47.455606,10.193,10.935,0.155,0.155,160.48,160.48,success
2412.15545,2025-11-14T15:23:37.918617,2025-11-14T15:23:48.313541,10.395,7.233,0.052,0.052,160.5,160.481,success
2412.15547,2025-11-14T15:23:39.689605,2025-11-14T15:23:48.915891,9.226,2.481,0.135,0.135,160.5,160.482,success
2412.15546,2025-11-14T15:23:39.623761,2025-11-14T15:23:50.164617,10.541,0.664,0.463,0.463,160.5,160.484,success
2412.15549,2025-11-14T15:23:47.462034,2025-11-14T15:23:55.727803,8.266,1.175,0.272,0.272,160.512,160.504,success
2412.15548,2025-11-14T15:23:42.644802,2025-11-14T15:23:57.541425,14.897,0.971,0.112,0.112,160.512,160.497,success
2412.15551,2025-11-14T15:23:48.922049,2025-11-14T15:23:57.630571,8.709,0.046,0.039,0.039,160.512,160.508,success
2412.15550,2025-11-14T15:23:48.319436,2025-11-14T15:23:58.046311,9.727,9.298,0.11,0.11,160.512,160.508,success
2412.15552,2025-11-14T15:23:50.170574,2025-11-14T15:23:58.846764,8.676,1.424,0.088,0.088,160.512,160.51,success
2412.15553,2025-11-14T15:23:55.733392,2025-11-14T15:24:06.071228,10.338,3.214,0.111,0.111,160.512,160.512,success
2412.15555,2025-11-14T15:23:57.636506,2025-11-14T15:24:07.172189,9.536,0.224,0.224,0.224,160.512,160.512,success
2412.15556,2025-11-14T15:23:58.054785,2025-11-14T15:24:07.690268,9.635,0.068,0.068,0.068,160.512,160.512,success
2412.15554,2025-11-14T15:23:57.548431,2025-11-14T15:24:11.229120,13.681,2.792,0.218,0.218,160.512,160.512,success
2412.15557,2025-11-14T15:23:58.853495,2025-11-14T15:24:15.554620,16.701,20.572,0.326,0.326,160.512,160.512,success
2412.15558,2025-11-14T15:24:06.076146,2025-11-14T15:24:15.856012,9.78,2.327,0.227,0.227,160.512,160.512,success
2412.15560,2025-11-14T15:24:07.697131,2025-11-14T15:24:17.363015,9.666,2.796,0.082,0.082,160.512,160.512,success
2412.15562,2025-11-14T15:24:15.561564,2025-11-14T15:24:23.799596,8.238,0.0,0.0,0.0,160.512,160.512,no_tex
2412.15563,2025-11-14T15:24:15.862197,2025-11-14T15:24:24.200629,8.338,0.713,0.105,0.105,160.512,160.512,success
2412.15561,2025-11-14T15:24:11.257408,2025-11-14T15:24:25.304033,14.047,1.239,0.398,0.398,160.512,160.512,success
2412.15564,2025-11-14T15:24:17.369603,2025-11-14T15:24:30.630299,13.261,46.802,0.122,0.122,160.699,160.529,success
2412.15565,2025-11-14T15:24:23.805338,2025-11-14T15:24:31.434054,7.629,0.0,0.0,0.0,160.699,160.562,no_tex
2412.15566,2025-11-14T15:24:24.207291,2025-11-14T15:24:32.439362,8.232,0.0,0.0,0.0,160.699,160.581,no_tex
2412.15559,2025-11-14T15:24:07.179275,2025-11-14T15:24:34.758486,27.579,121.006,0.233,0.233,160.699,160.548,success
2412.15568,2025-11-14T15:24:30.636700,2025-11-14T15:24:37.271292,6.635,1.652,0.031,0.031,160.699,160.698,success
2412.15567,2025-11-14T15:24:25.315014,2025-11-14T15:24:37.672383,12.357,18.09,0.144,0.144,160.742,160.638,success
2412.15570,2025-11-14T15:24:32.444038,2025-11-14T15:24:39.677780,7.234,8.969,0.07,0.07,160.746,160.711,success
2412.15569,2025-11-14T15:24:31.439781,2025-11-14T15:24:41.375618,9.936,0.162,0.162,0.162,160.746,160.714,success
2412.15571,2025-11-14T15:24:43.384407,2025-11-14T15:24:51.191275,7.807,0.26,0.112,0.112,161.418,161.262,success
2412.15573,2025-11-14T15:24:43.385465,2025-11-14T15:24:52.296124,8.911,0.947,0.077,0.077,161.711,161.285,success
2412.15574,2025-11-14T15:24:43.387014,2025-11-14T15:24:52.998528,9.612,0.0,0.0,0.0,161.711,161.317,no_tex
2412.15575,2025-11-14T15:24:43.387711,2025-11-14T15:24:53.299846,9.912,0.071,0.038,0.038,161.742,161.33,success
2412.15572,2025-11-14T15:24:43.384911,2025-11-14T15:24:54.312623,10.928,3.033,0.113,0.113,161.746,161.368,success
2412.15578,2025-11-14T15:24:53.005488,2025-11-14T15:25:02.649470,9.644,0.044,0.044,0.044,161.848,161.811,success
2412.15577,2025-11-14T15:24:52.302669,2025-11-14T15:25:03.351506,11.049,9.718,0.118,0.118,161.91,161.808,success
2412.15580,2025-11-14T15:24:54.318350,2025-11-14T15:25:03.677951,9.36,5.803,0.143,0.143,161.91,161.828,success
2412.15581,2025-11-14T15:25:02.657605,2025-11-14T15:25:09.398932,6.741,1.178,0.097,0.097,162.438,161.965,success
2412.15582,2025-11-14T15:25:03.359772,2025-11-14T15:25:10.802905,7.443,0.502,0.081,0.081,162.438,162.063,success
2412.15579,2025-11-14T15:24:53.307150,2025-11-14T15:25:11.906545,18.599,12.816,0.273,0.273,162.469,161.953,success
2412.15583,2025-11-14T15:25:03.685017,2025-11-14T15:25:13.228290,9.543,9.884,0.135,0.135,162.469,162.168,success
2412.15576,2025-11-14T15:24:51.197315,2025-11-14T15:25:14.931587,23.734,42.435,0.765,0.765,162.469,161.985,success
2412.15585,2025-11-14T15:25:10.808356,2025-11-14T15:25:19.177893,8.37,0.104,0.104,0.104,162.469,162.466,success
2412.15587,2025-11-14T15:25:13.232826,2025-11-14T15:25:22.874660,9.642,2.888,0.068,0.068,162.609,162.494,success
2412.15584,2025-11-14T15:25:09.406684,2025-11-14T15:25:23.877267,14.471,15.671,0.407,0.407,162.609,162.491,success
2412.15586,2025-11-14T15:25:11.916120,2025-11-14T15:25:24.579914,12.664,12.805,0.888,0.888,162.738,162.508,success
2412.15588,2025-11-14T15:25:14.939208,2025-11-14T15:25:24.798573,9.859,0.499,0.169,0.169,162.738,162.524,success
2412.15589,2025-11-14T15:25:19.183481,2025-11-14T15:25:28.833375,9.65,2.79,0.73,0.73,162.746,162.638,success
2412.15590,2025-11-14T15:25:22.881626,2025-11-14T15:25:32.763861,9.882,1.135,0.048,0.048,162.746,162.72,success
2412.15591,2025-11-14T15:25:23.886224,2025-11-14T15:25:33.256191,9.37,0.0,0.0,0.0,162.746,162.734,no_tex
2412.15593,2025-11-14T15:25:24.807685,2025-11-14T15:25:34.658241,9.851,0.0,0.0,0.0,162.746,162.743,no_tex
2412.15592,2025-11-14T15:25:24.591498,2025-11-14T15:25:36.681748,12.09,1.069,0.153,0.153,162.746,162.743,success
2412.15594,2025-11-14T15:25:28.839637,2025-11-14T15:25:38.891249,10.052,1.165,0.108,0.108,162.746,162.746,success
2412.15595,2025-11-14T15:25:32.769490,2025-11-14T15:25:42.703845,9.934,1.265,0.091,0.091,162.746,162.746,success
2412.15596,2025-11-14T15:25:33.261947,2025-11-14T15:25:43.607142,10.345,4.416,0.046,0.046,162.746,162.746,success
2412.15599,2025-11-14T15:25:38.898845,2025-11-14T15:25:48.427209,9.528,6.94,0.236,0.236,162.762,162.746,success
2412.15597,2025-11-14T15:25:34.664959,2025-11-14T15:25:48.828615,14.164,23.843,0.125,0.125,162.762,162.747,success
2412.15598,2025-11-14T15:25:36.687656,2025-11-14T15:25:50.236538,13.549,8.111,0.241,0.241,162.793,162.748,success
2412.15600,2025-11-14T15:25:42.710232,2025-11-14T15:25:52.241091,9.531,4.543,0.08,0.08,162.793,162.759,success
2412.15601,2025-11-14T15:25:43.614953,2025-11-14T15:25:53.544322,9.929,2.462,0.066,0.066,162.793,162.765,success
2412.15602,2025-11-14T15:25:48.432628,2025-11-14T15:25:56.656452,8.224,0.0,0.0,0.0,162.793,162.786,no_tex
2412.15603,2025-11-14T15:25:48.834136,2025-11-14T15:25:59.179003,10.345,5.216,0.087,0.087,162.793,162.789,success
2412.15604,2025-11-14T15:25:50.244736,2025-11-14T15:26:00.513614,10.269,0.0,0.0,0.0,162.793,162.793,no_tex
2412.15605,2025-11-14T15:25:52.247387,2025-11-14T15:26:04.913402,12.666,1.251,0.234,0.234,162.797,162.793,success
2412.15607,2025-11-14T15:25:56.667039,2025-11-14T15:26:05.903934,9.237,0.0,0.0,0.0,162.797,162.794,no_tex
2412.15606,2025-11-14T15:25:53.551696,2025-11-14T15:26:08.016562,14.465,27.633,0.291,0.291,162.84,162.795,success
2412.15608,2025-11-14T15:25:59.185674,2025-11-14T15:26:09.020190,9.835,3.761,0.196,0.196,162.84,162.801,success
2412.15609,2025-11-14T15:26:00.519511,2025-11-14T15:26:10.861171,10.342,12.985,0.134,0.134,162.84,162.809,success
2412.15610,2025-11-14T15:26:04.919918,2025-11-14T15:26:13.748018,8.828,0.203,0.029,0.029,162.84,162.827,success
2412.15611,2025-11-14T15:26:05.910276,2025-11-14T15:26:15.142543,9.232,0.025,0.025,0.025,162.84,162.832,success
2412.15612,2025-11-14T15:26:08.021415,2025-11-14T15:26:17.248688,9.227,0.104,0.041,0.041,162.84,162.84,success
2412.15613,2025-11-14T15:26:09.025576,2025-11-14T15:26:19.155618,10.13,0.045,0.045,0.045,162.84,162.84,success
2412.15614,2025-11-14T15:26:10.870958,2025-11-14T15:26:20.762547,9.892,0.128,0.024,0.024,162.84,162.84,success
2412.15615,2025-11-14T15:26:13.754456,2025-11-14T15:26:23.681514,9.927,0.237,0.136,0.136,162.84,162.84,success
2412.15616,2025-11-14T15:26:15.149096,2025-11-14T15:26:25.185646,10.037,0.0,0.0,0.0,162.84,162.84,no_tex
2412.15617,2025-11-14T15:26:17.271703,2025-11-14T15:26:27.531150,10.259,1.296,0.075,0.075,162.84,162.839,success
2412.15619,2025-11-14T15:26:20.775285,2025-11-14T15:26:30.619568,9.844,6.078,0.14,0.14,162.84,162.836,success
2412.15620,2025-11-14T15:26:23.686586,2025-11-14T15:26:31.021324,7.335,2.07,0.099,0.099,162.84,162.835,success
2412.15618,2025-11-14T15:26:19.161442,2025-11-14T15:26:40.858461,21.697,66.772,0.824,0.824,162.988,162.838,success
2412.15623,2025-11-14T15:26:42.869334,2025-11-14T15:26:51.920146,9.051,0.895,0.117,0.117,163.004,162.998,success
2412.15622,2025-11-14T15:26:42.868265,2025-11-14T15:26:52.022447,9.154,1.836,0.071,0.071,163.004,162.998,success
2412.15625,2025-11-14T15:26:42.870010,2025-11-14T15:26:52.220397,9.35,0.567,0.559,0.559,163.004,162.998,success
2412.15621,2025-11-14T15:26:42.867654,2025-11-14T15:26:52.420777,9.553,11.483,0.14,0.14,163.004,162.997,success
2412.15624,2025-11-14T15:26:42.869629,2025-11-14T15:26:53.850631,10.981,10.658,0.183,0.183,163.004,162.999,success
2412.15626,2025-11-14T15:26:51.934594,2025-11-14T15:27:00.076717,8.142,0.199,0.199,0.199,163.004,163.004,success
2412.15629,2025-11-14T15:26:52.430000,2025-11-14T15:27:02.283033,9.853,3.704,0.059,0.059,163.004,163.004,success
2412.15630,2025-11-14T15:26:53.857488,2025-11-14T15:27:03.488633,9.631,2.269,0.075,0.075,163.004,163.004,success
2412.15631,2025-11-14T15:27:00.083216,2025-11-14T15:27:09.714566,9.631,2.616,0.087,0.087,163.004,163.004,success
2412.15628,2025-11-14T15:26:52.230145,2025-11-14T15:27:10.616045,18.386,4.038,0.301,0.301,163.004,163.004,success
2412.15633,2025-11-14T15:27:03.494845,2025-11-14T15:27:10.922344,7.427,0.931,0.172,0.172,163.004,163.004,success
2412.15627,2025-11-14T15:26:52.049369,2025-11-14T15:27:15.145175,23.096,83.707,0.61,0.61,163.004,163.004,success
2412.15632,2025-11-14T15:27:02.288926,2025-11-14T15:27:15.847404,13.558,2.925,0.047,0.047,163.004,163.004,success
2412.15635,2025-11-14T15:27:10.627446,2025-11-14T15:27:16.048521,5.421,0.038,0.038,0.038,163.004,163.004,success
2412.15636,2025-11-14T15:27:10.947909,2025-11-14T15:27:16.549636,5.602,0.042,0.042,0.042,163.004,163.004,success
2412.15634,2025-11-14T15:27:09.720426,2025-11-14T15:27:22.279919,12.559,4.836,0.021,0.021,163.004,163.004,success
2412.15637,2025-11-14T15:27:15.150597,2025-11-14T15:27:23.783337,8.633,1.478,0.171,0.171,163.004,163.004,success
2412.15638,2025-11-14T15:27:15.853637,2025-11-14T15:27:24.213116,8.359,0.561,0.06,0.06,163.004,163.004,success
2412.15640,2025-11-14T15:27:16.575366,2025-11-14T15:27:25.617325,9.042,0.035,0.035,0.035,163.004,163.004,success
2412.15639,2025-11-14T15:27:16.054895,2025-11-14T15:27:31.326108,15.271,29.532,0.118,0.118,163.004,163.004,success
2412.15643,2025-11-14T15:27:24.218917,2025-11-14T15:27:33.080288,8.861,0.047,0.047,0.047,163.004,163.004,success
2412.15641,2025-11-14T15:27:22.286480,2025-11-14T15:27:34.229624,11.943,2.603,0.357,0.357,163.059,163.007,success
2412.15644,2025-11-14T15:27:25.622561,2025-11-14T15:27:34.692212,9.07,1.02,0.142,0.142,163.059,163.011,success
2412.15642,2025-11-14T15:27:23.796350,2025-11-14T15:27:37.066521,13.27,20.628,0.186,0.186,163.227,163.02,success
2412.15645,2025-11-14T15:27:31.331084,2025-11-14T15:27:40.885712,9.555,0.0,0.0,0.0,163.227,163.115,no_tex
2412.15647,2025-11-14T15:27:34.235759,2025-11-14T15:27:43.711451,9.476,0.403,0.045,0.045,163.227,163.178,success
2412.15648,2025-11-14T15:27:34.697535,2025-11-14T15:27:44.129411,9.432,0.021,0.021,0.021,163.227,163.186,success
2412.15646,2025-11-14T15:27:33.084870,2025-11-14T15:27:46.138598,13.054,8.897,0.106,0.106,163.227,163.174,success
2412.15649,2025-11-14T15:27:37.073053,2025-11-14T15:27:47.327615,10.255,1.127,0.092,0.092,163.227,163.227,success
2412.15650,2025-11-14T15:27:40.890444,2025-11-14T15:27:50.232461,9.342,0.838,0.091,0.091,163.227,163.227,success
2412.15651,2025-11-14T15:27:43.718155,2025-11-14T15:27:53.174212,9.456,0.029,0.029,0.029,163.227,163.227,success
2412.15652,2025-11-14T15:27:44.136090,2025-11-14T15:27:55.893173,11.757,46.88,45.978,45.978,163.23,163.227,success
2412.15653,2025-11-14T15:27:46.144141,2025-11-14T15:27:58.898835,12.755,3.389,0.362,0.362,163.637,163.251,success
2412.15654,2025-11-14T15:27:47.332597,2025-11-14T15:27:59.309302,11.977,0.141,0.099,0.099,163.637,163.267,success
2412.15656,2025-11-14T15:27:53.180457,2025-11-14T15:28:02.721181,9.541,0.94,0.095,0.095,163.637,163.425,success
2412.15655,2025-11-14T15:27:50.239699,2025-11-14T15:28:04.622694,14.383,1.174,0.221,0.221,163.637,163.413,success
2412.15659,2025-11-14T15:27:59.314028,2025-11-14T15:28:09.343912,10.03,3.88,0.032,0.032,163.637,163.637,success
2412.15657,2025-11-14T15:27:55.898912,2025-11-14T15:28:12.341866,16.443,24.065,0.273,0.273,163.656,163.583,success
2412.15660,2025-11-14T15:28:02.727135,2025-11-14T15:28:12.355572,9.628,0.72,0.095,0.095,163.656,163.637,success
2412.15658,2025-11-14T15:27:58.907440,2025-11-14T15:28:12.759328,13.852,13.182,0.913,0.913,163.656,163.637,success
2412.15661,2025-11-14T15:28:04.627245,2025-11-14T15:28:18.204062,13.577,2.077,0.292,0.292,163.656,163.645,success
2412.15663,2025-11-14T15:28:12.347197,2025-11-14T15:28:21.618164,9.271,0.215,0.112,0.112,163.656,163.656,success
2412.15665,2025-11-14T15:28:12.768529,2025-11-14T15:28:22.720902,9.952,0.453,0.234,0.234,163.656,163.656,success
2412.15662,2025-11-14T15:28:09.350657,2025-11-14T15:28:23.825644,14.475,4.081,0.14,0.14,163.656,163.652,success
2412.15664,2025-11-14T15:28:12.382509,2025-11-14T15:28:24.528884,12.146,19.852,0.13,0.13,163.656,163.656,success
2412.15666,2025-11-14T15:28:18.209467,2025-11-14T15:28:27.740674,9.531,0.585,0.171,0.171,163.875,163.681,success
